Date,Maximum Temperature (°C),Minimum Temperature (°C), Mean Temperature (°C),Sunshine Duration (min),Shortwave Radiation (MJ/m²),Precipitation (mm),Maximum Relative Humidity (%),Minimum Relative Humidity (%),Mean Relative Humidity (%),Maximum Sea Level Pressure (hPa),Minimum Sea Level Pressure (hPa),Mean Sea Level Pressure (hPa),Maximum Wind Speed (m/s),Minimum Wind Speed (m/s),Mean Wind Speed (m/s),Wind Direction Dominant (°)
24/05/2011,23.170528,14.070529,18.995113,866.4945,27.166716,0,81,51,64.25,1026.9,1022,1023.79584,6.0008335,0.70710677,3.3462536,310.80487
25/05/2011,23.770529,9.820529,16.607613,930.7784,28.877653,0,84,49,67.583336,1028.3,1018,1023.9207,3.3955853,0.5,1.6381766,59.149467
26/05/2011,25.250528,12.450529,19.561777,624.10284,25.667246,0,92,48,66.833336,1017.8,1013.5,1015.2334,8.022469,1.0816654,4.4370837,267.35004
27/05/2011,15.590529,10.750529,13.5401125,440.08545,22.274208,0.1,91,60,71.666664,1020.6,1016.3,1017.4666,7.6655073,1.7117243,4.62305,284.06143
28/05/2011,18.760529,8.460529,13.6738615,517.5287,27.737028,0,95,51,72.166664,1021.3,1015.4,1018.6042,3.420526,0.14142136,1.5609285,296.47217
29/05/2011,23.04053,11.100529,17.293032,904.9935,28.912895,0,81,48,63.333332,1019.1,1015.5,1017.38745,2.3345234,0.3,1.2325461,207.64597
30/05/2011,26.32053,14.500529,20.343445,671.94714,26.368921,0.5,82,47,63.208332,1016.6,1012.6,1014.6001,3.383785,0.6,1.8418857,160.70995
31/05/2011,20.500528,9.380529,15.942199,237.12766,9.362088,18.9,94,63,79.625,1022.9,1012.9,1015.4209,9.20489,0.7615773,3.9793699,281.6817
01/06/2011,13.900529,8.890529,10.874696,18.115602,7.5293994,11.3,95,71,85.958336,1025.3,1022.6,1023.4793,8.414867,1.3,4.241875,357.3907
02/06/2011,22.840528,7.6705284,15.6721945,504.17267,20.29093,0,96,55,75.5,1025.7,1021,1023.5166,6.9857,1.029563,3.491955,59.460876
03/06/2011,25.010529,9.140529,18.932196,449.05814,26.349695,0.5,96,55,70.75,1023.5,1017.8,1020.82086,4.4102154,0.781025,2.5560405,78.41938
04/06/2011,24.20053,14.860529,20.020113,351.76593,21.684673,0.8,97,62,76.416664,1017.7,1013.1,1015.4539,3.8999999,0.2,1.9703227,32.828552
05/06/2011,24.81053,14.340529,19.852194,553.0066,23.933876,0.4,89,55,71.333336,1013.1,1007.8,1009.94586,3.640055,0.36055514,1.8294377,259.9194
06/06/2011,20.45053,14.290529,17.63803,188.8085,16.382051,2.4,94,61,74.125,1009,1006.9,1007.87506,3.6891732,0,2.0237474,268.85425
07/06/2011,24.04053,12.980529,18.36928,344.97906,22.008278,2.1,94,53,75.875,1009,1003.4,1005.52924,4.243819,0.86023253,2.3179994,11.888657
08/06/2011,16.64053,12.860529,14.768863,40.212765,8.740511,4.7,95,77,84.5,1013,1005,1008.3083,6.0876927,0.50990194,3.200448,265.6438
09/06/2011,17.71053,11.010529,14.601363,356.8085,21.242521,0,88,58,71.375,1017.6,1013.2,1015.44574,4.0853395,1.264911,2.90938,282.44568
10/06/2011,20.30053,11.140529,15.485112,527.339,25.087322,1,84,51,70.458336,1017.7,1013.8,1015.8833,5.2952805,0.41231057,1.8702923,255.41107
11/06/2011,17.47053,11.8005295,14.767197,183.19148,23.498137,0.1,90,58,74.458336,1019.3,1016.8,1018.01245,4.609772,1.5297059,3.3721046,283.43317
12/06/2011,20.910528,11.0505295,16.30053,357.6367,26.86554,0,89,50,67.083336,1020,1015.2,1017.84155,3.8,0.41231057,2.2661085,329.97394
13/06/2011,18.72053,14.220529,16.519695,425.95532,14.924232,2.6000001,95,64,79.25,1019.3,1016.1,1017.43744,3.901282,0.44721362,2.0256648,271.34473
14/06/2011,21.530529,13.980529,18.04511,581.4315,20.57609,0.1,90,65,76.875,1019.6,1018,1018.8167,4.1231055,0.5,2.0356429,303.147
15/06/2011,22.410528,14.770529,18.694693,600.74194,20.338993,0,97,62,79.458336,1019.3,1017,1018.32513,3.8470767,0.3,1.8522922,272.7134
16/06/2011,22.410528,14.850529,18.238863,62.553192,11.127492,5.4999995,98,64,80.5,1018.1,1014.3,1015.8333,8.523497,0.8544004,2.1625814,240.44359
17/06/2011,24.73053,12.160529,18.507195,157.78723,24.026796,1.3,95,52,75.583336,1018.5,1006.7,1013.6917,5.597321,0.4,2.2284188,154.359
18/06/2011,18.840528,11.510529,15.943863,283.3326,13.238927,7.2000003,88,60,72.083336,1014.5,1008.3,1010.88324,7.738863,2.3323808,5.2719884,258.01282
19/06/2011,17.080528,10.5505295,13.633029,493.9546,23.08482,0.4,81,56,69.541664,1020.1,1014.1,1016.75,8.400595,2.86007,6.148399,260.0219
20/06/2011,21.21053,8.010529,15.976781,144.4633,19.272058,0,89,59,75.041664,1021.6,1015.7,1018.2041,7.2111025,0.53851646,3.318221,250.5307
21/06/2011,27.06053,15.530529,21.602196,466.01276,24.305544,0,90,49,68.583336,1017.6,1014.9,1016.4709,5.903389,0.92195445,2.663831,262.9784
22/06/2011,26.55053,16.23053,20.369696,111.89043,16.1802,8.599999,97,50,77,1018.4,1012.6,1015.3626,7.7201037,0.28284273,2.970681,248.24979
23/06/2011,20.54053,13.900529,17.042196,545.92096,25.968422,0.3,92,51,70.416664,1021.3,1018.3,1019.16254,5.3758717,1.1401755,3.4952466,277.14343
24/06/2011,18.39053,10.900529,15.230111,627.81384,25.3917,0,93,54,71.541664,1025,1021.7,1023.0291,6.0926185,1.5297059,3.3037932,290.23224
25/06/2011,22.440529,10.790529,17.231781,920.36066,29.53447,0,89,45,65.875,1027,1024.4,1025.7375,4.68188,0.22360681,2.2953134,275.10437
26/06/2011,27.31053,16.170528,21.79886,961.3833,29.771566,0,83,58,68.625,1025.3,1020.2,1023.0876,1.9416488,0.5830952,1.1991476,105.838
27/06/2011,30.860529,16.71053,24.438028,753.0833,29.0763,0,97,51,69.333336,1021.4,1016.6,1018.9917,2.302173,0.44721362,1.1480167,124.954666
28/06/2011,31.15053,19.250528,25.989695,948.9654,29.528065,0,100,46,65.041664,1016.9,1012.3,1014.9541,2.1023796,0.5,1.0823687,101.71959
29/06/2011,24.860529,16.590528,22.260946,163.17506,13.572143,1.3000001,91,62,75.25,1018.9,1013.5,1016.071,7.4,0.72801095,4.142673,321.38037
30/06/2011,19.940529,13.710529,16.904276,730.88965,25.5519,9.5,94,55,75.666664,1022,1018.9,1020.4209,5.3235326,2.1377556,4.154476,331.8469
01/07/2011,18.54053,11.570529,15.001362,857.5354,27.070593,0,92,50,71.791664,1022.2,1020.5,1021.42914,5.217279,0.42426407,2.950714,345.80255
02/07/2011,18.760529,9.470529,14.16303,885.5982,30.015072,0,89,48,68.958336,1021.2,1014.1,1017.13336,4.925444,0.36055514,2.5741677,348.99646
03/07/2011,20.990528,9.960529,15.5626135,951.5269,29.733118,0,88,45,65.708336,1015.7,1012.7,1014.48737,4.1593266,0,2.1101074,335.14282
04/07/2011,24.79053,11.530529,18.38803,785.28937,29.117952,0,85,45,66.708336,1014.9,1012.4,1013.7126,2.34094,0.31622776,1.3793699,324.33502
05/07/2011,26.14053,15.820529,21.38428,922.184,29.451168,0,86,44,62.333332,1015.3,1010.9,1013.3333,1.9849433,0.5,1.1728789,276.58194
06/07/2011,23.440529,16.05053,20.748028,658.43964,22.825296,0.3,81,56,66.583336,1012.1,1010.6,1011.41254,5.724509,0.72801095,2.970557,272.94473
07/07/2011,23.04053,15.090529,18.831358,49.276596,16.923529,2.8999999,93,64,81.875,1012.8,1007.9,1010.67505,4.5177426,0.53851646,1.8515478,305.74243
08/07/2011,22.750528,13.000529,18.03886,701.96375,27.679352,1.8,88,59,74.833336,1015,1010.2,1013.77924,7.4027023,0.1,1.6186756,270.27155
09/07/2011,25.670528,16.430529,21.378862,669.7351,25.32121,0.4,91,55,69.916664,1018.8,1014.6,1016.36255,4.539824,0.9,2.5487916,262.9809
10/07/2011,22.250528,17.420528,19.399694,125.14628,10.784664,6.7000003,92,80,85.708336,1019.1,1016,1017.75,4.1880784,0.22360681,1.6918278,317.36325
11/07/2011,25.030529,15.030529,19.865114,551.6624,25.859482,0,97,57,80,1019.7,1015.6,1018.13336,2.1213202,0.1,0.96858007,17.835022
12/07/2011,31.45053,15.5505295,23.893446,728.8255,27.086617,3,90,46,67.041664,1016.3,1006.8,1011.6001,4.808326,1.3038405,3.134271,120.465546
13/07/2011,22.82053,15.280529,18.698027,0,5.3731074,36.2,97,62,89.25,1013.4,1007.9,1009.8833,7.156815,0.5,2.7582657,310.3965
14/07/2011,18.81053,11.580529,15.491779,792.23395,28.291319,0.2,92,52,72.583336,1020.1,1014.3,1017.9624,5.905929,1.9235383,4.4190598,288.67966
15/07/2011,20.780529,10.620529,16.355112,652.88226,27.176327,0,89,49,65.375,1021.4,1017.8,1020.05835,2.9206164,0.2,1.4077333,256.13898
16/07/2011,24.37053,12.470529,18.90803,667.9766,26.737377,0,86,48,63.333332,1018,1005.3,1012.3333,4.428318,0.89442724,1.8687768,151.85075
17/07/2011,20.780529,13.520529,17.507612,143.41667,5.2257237,10.899999,92,61,76.625,1007.1,1002,1004.7209,7.657676,0.31622776,3.7230473,232.44055
18/07/2011,18.80053,11.040529,15.439697,428.4255,25.1514,0,83,55,68.125,1008.2,1006.2,1007.37494,7.1112585,0.9433981,4.204659,259.2001
19/07/2011,21.46053,10.980529,14.9376135,335.04254,15.808537,16.800001,93,53,79.875,1006.3,999,1003.3667,8.927485,1.118034,4.039767,197.7764
20/07/2011,17.530529,11.670529,14.244279,317.40854,16.481375,7.2,90,66,80.333336,1012.4,1005,1009.29584,8.4053545,1.118034,6.273443,265.17554
21/07/2011,16.95053,9.310529,14.079694,64.31844,8.525845,3.4000003,94,75,83.333336,1012.4,1009.4,1010.45844,4.7095647,1.3,2.5411036,220.75316
22/07/2011,17.56053,11.640529,15.126363,285.9195,12.694247,0.5,90,72,81.875,1012.2,1010.4,1011.48755,4.669047,1.6643317,3.1871789,268.16583
23/07/2011,17.690529,12.540529,14.508445,58.723404,11.813148,0.6,97,55,80.208336,1013.1,1010.1,1011.85004,4.632494,1.8439089,2.9442608,292.45798
24/07/2011,16.31053,9.430529,12.934279,46.59575,21.681469,3.8,93,56,74.75,1014.9,1011.6,1013.26263,6.2297673,2.0124612,4.368272,274.30447
25/07/2011,19.97053,10.480529,15.559279,624.995,25.253927,0.3,91,56,71.333336,1013.4,1008.5,1011.0999,2.529822,0.14142136,1.2879465,198.74976
26/07/2011,20.56053,13.330529,16.74678,140.77306,18.76583,0.1,78,62,70.791664,1014.5,1010.3,1012.04987,3.1780498,0.14142136,1.6020551,249.0755
27/07/2011,18.73053,14.600529,16.926361,75.31915,11.463912,0.8000001,97,75,83.083336,1017.7,1014.6,1016.3499,1.0816654,0.1,0.6117135,151.50435
28/07/2011,18.840528,13.720529,16.883028,346.59576,12.610944,0,95,69,80,1019.8,1017.6,1018.64996,3.4132097,0.7,1.8197799,312.21863
29/07/2011,21.79053,13.640529,17.93553,762.8646,21.623793,0,90,62,76.041664,1020,1016.6,1018.29987,3.5171013,0.14142136,1.7533178,328.07916
30/07/2011,20.490528,12.940529,17.370947,544.2985,22.520914,0,96,62,75.375,1018,1015.5,1016.7625,4.3266616,0.6,2.2287765,322.80853
31/07/2011,20.940529,11.610529,16.449278,690.36206,26.317656,0,93,56,74.708336,1017.8,1014,1015.82904,3.992493,0.2,2.087928,330.90967
01/08/2011,23.55053,10.980529,17.498861,606,25.73773,0,96,62,76.833336,1016.2,1012.5,1014.58325,1.9646883,0.14142136,1.1090527,349.1013
02/08/2011,27.31053,14.940529,21.642195,826.9189,26.381735,0,82,50,66.916664,1015.7,1013.1,1014.6082,4.8754487,0.8062258,2.6769884,113.027626
03/08/2011,25.430529,18.62053,21.237198,185.30496,13.991867,0.1,83,51,68.916664,1018.2,1014.6,1016.65405,5.921149,0.31622776,2.6301033,243.1108
04/08/2011,24.64053,17.170528,20.912613,715.4542,22.873354,0,89,60,75.166664,1018.9,1014.8,1017.26263,2.5806975,0.64031243,1.7588104,259.28687
05/08/2011,22.14053,18.000528,20.815947,169.72623,11.319733,0.3,84,69,75.333336,1015.9,1013.7,1015.0374,2.886174,0.3,1.4372692,158.7495
06/08/2011,26.97053,16.73053,21.204279,220.22855,17.15101,0.6,90,52,76.958336,1014.3,1005.4,1008.98755,5.3160133,1.0816654,2.439855,164.93152
07/08/2011,21.520529,17.080528,19.262197,332.97803,17.106153,3.5,91,67,74.875,1010.1,1005.3,1008.5249,7.840918,1.029563,3.900548,254.08417
08/08/2011,17.98053,12.8005295,16.293446,358.9268,12.252096,0.7,84,60,69.125,1018.2,1008.5,1012.1125,9.025519,1.4866068,5.142342,252.27728
09/08/2011,18.14053,11.260529,14.6042795,588.36316,21.886526,0.1,88,59,72.708336,1025.1,1018.3,1021.30414,7.3979726,1.8439089,4.67202,265.96228
10/08/2011,19.22053,11.190529,15.259696,554.2419,24.09088,0.2,96,48,70,1028,1022.3,1025.2667,2.6925824,0.1,1.3504124,325.4478
11/08/2011,24.490528,12.3005295,18.30803,129.97731,23.82174,0,80,46,60.208332,1021.9,1014.1,1018.2292,1.8867962,0.36055514,1.2218995,196.52089
12/08/2011,24.160528,13.310529,19.30678,413.20316,21.26495,0.2,95,54,69.916664,1015.9,1013.5,1014.64594,6.551336,0.94868326,3.3615153,259.20346
13/08/2011,24.73053,15.030529,20.434696,755.4047,22.985498,0,94,60,74.625,1014.2,1010.1,1012.29175,3.026549,0.60827625,1.8593403,259.15265
14/08/2011,26.56053,18.06053,21.249277,389.6021,16.016796,0.5,89,59,76.875,1011.2,1008.7,1010.1333,6.8622155,0.84852815,2.3783,255.91171
15/08/2011,22.46053,17.31053,19.807196,459.41937,16.442926,11.900001,97,64,79.958336,1018.7,1010.8,1014.81665,4.0804415,0.22360681,2.5076706,278.18707
16/08/2011,25.010529,14.970529,19.88011,614.45355,23.597458,0,97,53,76.083336,1019.6,1016.6,1018.23737,3,0.1,1.3588837,294.8424
17/08/2011,27.350529,15.460529,21.916779,854.4667,24.305546,0,92,54,70.333336,1017.9,1013.1,1015.7332,2.8071337,0.5830952,1.5272713,87.68414
18/08/2011,32.05053,19.670528,25.142197,707.4666,23.927471,0,86,38,67.333336,1015.1,1011.9,1013.825,2.418677,0.44721362,1.7301737,123.237595
19/08/2011,27.740528,20.750528,24.658447,595.97534,22.299837,1,86,34,66.791664,1019.7,1013.7,1017.60004,6.5,0.56568545,2.9528875,274.844
20/08/2011,28.530529,17.500528,23.192198,635.15,23.007925,0,97,59,78.791664,1021.5,1018.8,1020.0125,2.0880613,0.14142136,1.0208856,333.43494
21/08/2011,31.70053,18.62053,25.429695,778.69836,23.642313,0,87,46,65.458336,1019,1014.4,1017.22906,3.4058774,0.98994946,1.9993237,120.285866
22/08/2011,31.88053,21.45053,26.721779,751.2031,23.23861,0,84,52,64.791664,1017.6,1013.8,1015.66675,2.5317976,0.89442724,1.7028894,112.77242
23/08/2011,32.05053,20.13053,26.673864,765.2706,23.036758,0,86,42,57.958332,1015.4,1013.1,1014.2917,2.6925824,0.5,1.6215168,117.06653
24/08/2011,29.37053,20.610529,24.88053,677.74133,22.139639,0.5,87,49,65.833336,1016.2,1013.9,1015.2249,4.438468,0.36055514,1.9451357,21.104828
25/08/2011,28.660528,18.000528,23.30928,705.95746,22.303043,0,97,55,75.625,1015.7,1011.3,1013.62085,4.031129,0.2,1.6476212,23.278946
26/08/2011,29.930529,13.390529,21.570114,526.6936,18.756216,1,87,57,74.25,1013.2,1003.5,1008.46655,11.527793,0.42426407,4.6290436,215.01152
27/08/2011,16.97053,11.380529,14.222614,507.19873,14.946659,3.0999997,89,60,71.75,1022.2,1014,1017.37085,7.202777,1.8357561,4.372009,248.10632
28/08/2011,21.13053,10.5505295,15.638448,695.48157,22.677914,0,94,49,70.125,1022.6,1018.2,1020.73755,2.5317976,0.36055514,1.5032746,195.19525
29/08/2011,20.38053,12.250529,17.054697,788.7932,22.456837,0,89,50,66.666664,1019.1,1016.2,1017.64575,5.189412,0.22360681,2.2929804,290.97144
30/08/2011,20.770529,11.860529,16.013863,543.46735,19.518768,0,95,52,73.375,1017.6,1013.4,1015.7583,3.6,0.28284273,1.4355069,337.26767
31/08/2011,22.54053,11.180529,16.764694,638.32245,21.783995,0,87,54,69.333336,1014.6,1011.6,1013.33746,2.4351592,0.1,1.2346458,331.2829
01/09/2011,24.920528,14.570529,20.109278,212.45956,19.675766,0,91,60,73.25,1014.4,1011.8,1013.31665,2.1377556,0,1.0578452,88.63607
02/09/2011,27.30053,17.680529,22.30803,536.72845,20.098692,1.3,94,55,69.458336,1013.8,1011.9,1013.02094,2.4207437,0.31622776,1.564809,201.13983
03/09/2011,28.330528,17.660528,23.232195,392.7716,19.445076,0,83,51,67.666664,1014,1010.2,1012.06244,3.710795,0.94868326,2.0252483,115.97742
04/09/2011,23.160528,18.15053,20.051363,0,5.8056474,14.200002,96,74,86.666664,1013.2,1011.8,1012.3457,3.3615475,0.42426407,1.4907912,311.89398
05/09/2011,19.760529,12.710529,17.11928,506.0521,19.48032,7.7999997,96,57,75.375,1025.1,1013.1,1018.6458,7.0611615,0.4,4.8121195,272.04355
06/09/2011,21.490528,11.130529,16.072195,675.922,21.024647,0,93,55,71.041664,1026.4,1019.3,1023.0417,4.2107005,0.5,2.0630279,245.36014
07/09/2011,21.090528,16.160528,18.09928,433.85104,19.275265,0,74,51,64.25,1019.3,1016.4,1017.61676,9.305912,2.5238857,5.9012237,257.6622
08/09/2011,21.520529,14.710529,17.753445,191.55318,12.562884,0.1,93,53,72.375,1017.1,1014.1,1015.79584,6.6068144,0.9,3.8594496,263.0716
09/09/2011,24.57053,17.38053,21.065947,568.9365,17.913563,0,88,66,75.583336,1016.3,1013.2,1014.60834,3.4525354,0.41231057,2.08888,261.11105
10/09/2011,28.30053,15.720529,22.254698,695.5493,20.021793,0,93,57,76.041664,1013.7,1010.8,1012.45,3.2449963,0.6708204,1.9625963,120.91327
11/09/2011,26.37053,17.95053,21.34928,396.36035,16.109713,4.3999996,94,55,74.333336,1015.4,1011.9,1013.7417,6.306346,0.2,2.2744725,298.8866
12/09/2011,23.32053,14.500529,18.787195,632.4277,19.358566,0,96,45,71.625,1019.5,1015.4,1017.30426,4.6173587,1.8027756,2.9672997,264.1264
13/09/2011,23.97053,16.05053,19.891779,503.96024,16.183403,0.3,89,60,75.708336,1018,1015.5,1016.7166,5.9439044,1.0198039,3.1472588,260.77365
14/09/2011,20.160528,14.030529,16.846361,542.77905,16.44613,0.70000005,94,55,74.416664,1021,1017.2,1019.3667,4.661545,1.3341664,2.8756988,287.39227
15/09/2011,20.21053,10.580529,14.959279,454.9534,19.00933,0,90,57,73.208336,1021.6,1018,1020.00836,2.0615528,0.4,1.224116,339.7964
16/09/2011,24.46053,10.280529,17.770947,506.53284,18.605629,0.8,93,58,76.666664,1018.7,1014.4,1016.81665,3.352611,0.1,1.7785615,119.10251
17/09/2011,23.010529,16.12053,19.32553,475.5248,15.436872,3.2,93,68,79.916664,1016,1010.5,1013.76666,5.9464273,0.42426407,2.5061913,265.78952
18/09/2011,17.88053,9.970529,14.07511,143.0766,6.44004,3.6999998,96,54,76.25,1011.3,1006.8,1009.3208,6.760177,0,3.4342644,256.18237
19/09/2011,13.630529,7.6605287,11.197196,82.34042,6.581016,2,85,72,79.125,1021.2,1010.5,1014.17084,5.4120235,1.0630146,3.1530154,268.4342
20/09/2011,18.22053,7.8505287,13.339279,695.9754,18.048132,0,96,59,77.375,1025.8,1021.4,1023.44995,2.9614186,0.781025,1.8828282,112.31347
21/09/2011,20.04053,8.890529,14.6634445,729.3656,18.400572,0,88,54,71.791664,1022.4,1019.1,1020.9749,2.0396078,0.3,1.106677,125.16643
22/09/2011,20.56053,12.640529,16.278862,713.48956,17.907154,0,92,62,75.958336,1021,1018.9,1019.9959,3.2893767,0,1.8007871,333.63287
23/09/2011,20.40053,10.810529,15.05553,414.15457,17.179848,0,95,61,80.541664,1020.3,1015.8,1018.3875,3.275668,0.1,1.4686775,313.80026
24/09/2011,23.000528,10.220529,17.21803,720.40674,17.513063,0,94,60,77.458336,1016.4,1014.5,1015.5999,3.2695565,0.1,1.5084184,110.883766
25/09/2011,23.830528,16.020529,19.617197,659.12616,16.6608,0,86,57,70.875,1022.2,1016.5,1019.24164,2.5079873,0.1,1.3497459,198.8247
26/09/2011,23.590528,15.260529,19.426779,719.8479,17.12538,0,81,54,68.833336,1025.9,1022.2,1023.92914,1.4560219,0.56568545,1.0350649,142.3219
27/09/2011,24.270529,15.850529,19.741777,491.9376,16.715267,0,79,55,66.458336,1028.2,1025.7,1027,2.2825425,0.2,0.97126144,125.75388
28/09/2011,24.73053,12.350529,17.563448,715.01666,16.721678,0,89,49,74.458336,1028.1,1025.2,1027.1124,4.0112343,0,1.5985645,98.63713
29/09/2011,23.910528,12.990529,18.140528,633.9132,16.529436,0,94,61,76.458336,1027.8,1024.3,1026.1917,4.792703,0.94868326,2.7010992,111.07749
30/09/2011,22.860529,11.390529,18.014698,708.0252,16.257097,0,89,59,70.5,1026.7,1024.2,1025.5541,4.031129,0.7,2.0224028,110.89776
01/10/2011,23.55053,14.0505295,18.803862,682.226,16.247482,0,86,55,69.75,1026.6,1024.3,1025.3708,2.7018514,0.94868326,1.6109303,59.676376
02/10/2011,23.170528,14.110529,18.68428,695.9338,16.023203,0,84,56,69.791664,1026.1,1023.1,1024.7499,2.0124612,0.53851646,1.2206056,275.61758
03/10/2011,23.32053,14.590529,18.394278,698.05005,15.882228,0,80,47,66.458336,1024.3,1022.3,1023.53326,2.9614186,0.22360681,1.7230886,233.16847
04/10/2011,23.180529,13.510529,17.695946,694.65,15.766884,0,94,46,65.666664,1025.1,1022,1023.7998,4.148494,0.5,2.024368,229.79776
05/10/2011,20.170528,14.580529,16.934698,660.8862,15.206183,0,88,61,75.791664,1024.8,1021.9,1023.4373,4.1761227,0.22360681,1.9662939,271.9368
06/10/2011,20.680529,11.650529,16.514696,266.60568,13.469615,0.6,96,60,74.958336,1022.3,1010.9,1017.3293,7.5272837,0.7211103,3.7275536,254.67032
07/10/2011,12.980529,8.270529,10.349279,489.2074,11.563236,5.5,90,58,74.333336,1019.6,1013.7,1017.15424,8.45281,3.720215,6.2974286,274.41733
08/10/2011,10.610529,7.9605284,9.309697,0,5.940216,8.099999,89,76,83.75,1020,1017,1018.45,8.393451,5.2952805,6.554341,274.73624
09/10/2011,13.990529,7.7805285,10.333861,204.19148,13.286988,4.5,93,64,81.583336,1024.1,1018,1021.82086,4.9030604,0.64031243,2.1939027,268.3153
10/10/2011,18.580528,9.390529,14.534278,202.13298,11.255651,5.7,94,76,84.291664,1024.9,1020.2,1022.94586,7.410803,0.14142136,5.15247,258.41592
11/10/2011,19.240528,12.900529,15.605947,334.58627,12.095099,0,93,66,81.583336,1025.9,1022.8,1024.5543,5.622277,2.3086793,4.1343412,263.6598
12/10/2011,16.670528,11.5505295,13.960946,151.80247,9.22752,0,96,66,83.333336,1024.7,1021.5,1023.1834,5.7428217,2.607681,4.1233144,270.82434
13/10/2011,16.410528,11.630529,13.508445,432.26755,12.139956,0.5,91,72,83.875,1027.1,1022.3,1024.8165,4.5,0.98994946,2.6960516,309.84143
14/10/2011,14.230529,6.5305285,10.524695,661.15,14.052744,0,95,44,68.041664,1029.1,1026.2,1027.6,6.400781,0.44721362,3.7323468,90.066154
15/10/2011,13.520529,3.1905286,7.6171956,626.9323,13.790016,0,94,59,73.666664,1028.9,1024.9,1027.2167,6.1269894,0.36055514,2.4592311,106.86797
16/10/2011,15.310529,2.6505284,9.353028,522.79395,13.261354,0,95,67,81.5,1026.8,1024.1,1025.6041,3.2649658,0.1,1.7794881,115.791695
17/10/2011,16.63053,6.9505286,12.167611,408.45392,11.419055,0,89,59,76.041664,1025.8,1021.2,1023.82495,3.238827,0.53851646,1.520235,205.76932
18/10/2011,20.670528,6.9105287,13.365945,543.55493,12.947363,0,91,43,70.791664,1021.7,1013.2,1017.45,3.8626416,0,2.3381135,166.2184
19/10/2011,13.260529,3.8205285,6.666778,0,2.6817482,10.7,95,61,86.333336,1023.9,1014.4,1019.39166,7.4330344,0.53851646,3.574062,312.0741
20/10/2011,10.390529,4.9505286,7.4817786,512.9851,11.861207,0,92,59,79.458336,1028.1,1023.9,1025.9581,2.8017852,0.56568545,1.7556714,289.04123
21/10/2011,11.390529,2.2605286,5.637195,393.06665,11.713823,0,95,52,81,1028.6,1024.5,1026.7999,3.7121422,0.41231057,1.4399029,98.84926
22/10/2011,12.700529,1.4805287,6.395946,634.76666,12.434724,0,87,63,75.125,1025.5,1020.3,1022.9001,5.0159745,1.6643317,2.9904974,110.29757
23/10/2011,13.620529,1.5905286,7.5305295,631.5833,12.168793,0,89,60,73.416664,1021.4,1014.6,1018.57086,3.1320918,1.5264337,2.4176376,109.51828
24/10/2011,13.250529,2.8905284,7.800112,0,6.606648,0,91,57,70.208336,1015.4,1005,1009.6792,6.35059,1.9697715,4.611779,114.28929
25/10/2011,15.320529,7.1805286,10.793446,286.32446,7.81776,0.9,80,59,71.625,1009.1,1002.9,1004.9333,5.500909,0.9433981,3.5395212,123.60936
26/10/2011,14.720529,7.9905286,11.314694,564.38336,11.502359,0,92,60,74.416664,1016.2,1009.7,1014.07495,2.6476402,0.92195445,1.7143387,101.549255
27/10/2011,14.900529,5.9005284,10.2363615,302.18884,10.807092,0,86,67,77.5,1018.3,1014.1,1015.7043,4.6957426,0.5830952,2.7462387,112.67557
28/10/2011,16.47053,5.3505287,11.0505295,174.82057,10.012499,0,89,59,71.083336,1025.6,1018.7,1022.89996,4.1231055,0.2,2.2390552,110.84889
